484,Matematica,Masterat
485,Matematica,Licenta
486,Matematica,Licenta
487,Matematica,Masterat
488,Informatica,Licenta
489,Matematica,Masterat
490,Informatica,Masterat
491,Informatica,Licenta
492,Matematica,Licenta
493,Matematica,Masterat
494,Matematica,Masterat
495,Matematica,Masterat
496,Matematica,Licenta
497,Informatica,Masterat
498,Matematica,Masterat
499,Matematica,Masterat
500,Informatica,Masterat
501,Informatica,Masterat
502,Matematica,Licenta
503,Informatica,Masterat
504,Matematica,Masterat
505,Informatica,Masterat
506,Informatica,Masterat
507,Matematica,Licenta
508,Informatica,Licenta
509,Informatica,Licenta
510,Informatica,Masterat
511,Informatica,Masterat
512,Informatica,Licenta
513,Informatica,Licenta
514,Matematica,Licenta
515,Matematica,Masterat
516,Informatica,Masterat
517,Matematica,Licenta
518,Matematica,Licenta
519,Matematica,Licenta
520,Informatica,Masterat
521,Matematica,Masterat
522,Informatica,Masterat
523,Matematica,Licenta
524,Informatica,Licenta
525,Informatica,Masterat
526,Matematica,Licenta
527,Matematica,Masterat
528,Informatica,Licenta
529,Matematica,Licenta
530,Matematica,Licenta
531,Matematica,Licenta
532,Informatica,Masterat
533,Informatica,Licenta
534,Matematica,Masterat
535,Matematica,Masterat
536,Matematica,Masterat
537,Informatica,Licenta
538,Informatica,Masterat
539,Matematica,Masterat
540,Matematica,Masterat
541,Matematica,Licenta
542,Matematica,Licenta
543,Matematica,Masterat
544,Matematica,Licenta
545,Informatica,Masterat
546,Matematica,Masterat
547,Informatica,Licenta
548,Matematica,Masterat
549,Matematica,Licenta
550,Informatica,Licenta
551,Informatica,Masterat
552,Informatica,Licenta
553,Informatica,Licenta
554,Matematica,Masterat
555,Informatica,Masterat
556,Matematica,Licenta
557,Informatica,Licenta
558,Matematica,Masterat
559,Matematica,Licenta
560,Matematica,Licenta
561,Matematica,Licenta
562,Matematica,Licenta
563,Matematica,Licenta
564,Informatica,Licenta
565,Matematica,Licenta
566,Informatica,Masterat
567,Informatica,Masterat
568,Matematica,Masterat
569,Informatica,Masterat
570,Matematica,Masterat
571,Informatica,Licenta
572,Matematica,Licenta
573,Informatica,Licenta
574,Matematica,Licenta
575,Matematica,Masterat
576,Matematica,Licenta
577,Matematica,Licenta
578,Informatica,Masterat
579,Matematica,Licenta
580,Informatica,Licenta
581,Informatica,Masterat
582,Informatica,Licenta
583,Matematica,Licenta
584,Informatica,Licenta
585,Informatica,Licenta
586,Informatica,Licenta
587,Matematica,Masterat
588,Matematica,Masterat
589,Informatica,Masterat
590,Matematica,Masterat
591,Matematica,Masterat
592,Informatica,Masterat
593,Informatica,Licenta
594,Matematica,Masterat
595,Informatica,Masterat
596,Matematica,Licenta
597,Matematica,Licenta
598,Matematica,Masterat
599,Matematica,Licenta
600,Matematica,Masterat
601,Matematica,Licenta
602,Informatica,Masterat
603,Informatica,Licenta
604,Matematica,Licenta
605,Matematica,Masterat
606,Matematica,Masterat
607,Informatica,Masterat
608,Matematica,Masterat
609,Informatica,Masterat
610,Matematica,Licenta
611,Matematica,Masterat
612,Informatica,Masterat
613,Informatica,Licenta
614,Matematica,Licenta
615,Matematica,Masterat
616,Matematica,Licenta
617,Informatica,Licenta
618,Informatica,Masterat
619,Informatica,Licenta
620,Informatica,Licenta
621,Informatica,Masterat
622,Informatica,Masterat
623,Matematica,Licenta
624,Matematica,Licenta
625,Informatica,Masterat
626,Matematica,Licenta
627,Matematica,Licenta
628,Informatica,Licenta
629,Matematica,Masterat
630,Informatica,Licenta
631,Informatica,Licenta
632,Matematica,Masterat
633,Informatica,Licenta
634,Informatica,Licenta
635,Informatica,Masterat
636,Informatica,Masterat
637,Informatica,Masterat
638,Informatica,Masterat
639,Informatica,Licenta
640,Informatica,Licenta
641,Matematica,Masterat
642,Matematica,Masterat
643,Matematica,Licenta
644,Informatica,Masterat
645,Informatica,Licenta
646,Matematica,Masterat
647,Matematica,Licenta
648,Matematica,Masterat
649,Informatica,Masterat
650,Matematica,Licenta
651,Matematica,Masterat
652,Informatica,Licenta
653,Matematica,Licenta
654,Informatica,Licenta
655,Informatica,Licenta
656,Informatica,Licenta
657,Matematica,Masterat
658,Matematica,Masterat
659,Informatica,Licenta
660,Matematica,Masterat
661,Matematica,Licenta
662,Matematica,Masterat
663,Matematica,Masterat
664,Informatica,Masterat
665,Matematica,Masterat
666,Informatica,Licenta
667,Informatica,Licenta
668,Matematica,Masterat
669,Informatica,Masterat
670,Matematica,Licenta
671,Matematica,Masterat
672,Informatica,Licenta
673,Informatica,Licenta
674,Informatica,Licenta
675,Informatica,Masterat
676,Matematica,Licenta
677,Matematica,Masterat
678,Matematica,Licenta
679,Informatica,Masterat
680,Informatica,Masterat
681,Informatica,Masterat
682,Matematica,Licenta
683,Informatica,Licenta
684,Matematica,Masterat
685,Informatica,Masterat
686,Matematica,Masterat
687,Matematica,Licenta
688,Informatica,Licenta
689,Informatica,Licenta
690,Matematica,Licenta
691,Matematica,Masterat
692,Informatica,Masterat
693,Informatica,Licenta
694,Matematica,Licenta
695,Informatica,Masterat
696,Matematica,Licenta
697,Matematica,Licenta
698,Informatica,Licenta
699,Informatica,Licenta
700,Informatica,Licenta
701,Informatica,Licenta
702,Informatica,Masterat
703,Matematica,Licenta
704,Matematica,Licenta
705,Informatica,Masterat
706,Informatica,Masterat
707,Informatica,Masterat
708,Matematica,Licenta
709,Informatica,Masterat
710,Informatica,Licenta
711,Matematica,Licenta
712,Matematica,Licenta
713,Informatica,Masterat
714,Informatica,Masterat
715,Informatica,Masterat
716,Matematica,Masterat
717,Informatica,Masterat
718,Informatica,Licenta
719,Informatica,Licenta
720,Matematica,Licenta
721,Matematica,Licenta
722,Informatica,Masterat
723,Informatica,Masterat
724,Matematica,Licenta
725,Matematica,Masterat
726,Matematica,Masterat
727,Matematica,Licenta
728,Matematica,Licenta
729,Matematica,Masterat
730,Matematica,Masterat
731,Matematica,Licenta
732,Matematica,Licenta
733,Informatica,Licenta
734,Informatica,Masterat
735,Informatica,Licenta
736,Matematica,Licenta
737,Informatica,Masterat
738,Matematica,Masterat
739,Matematica,Masterat
740,Informatica,Masterat
741,Matematica,Masterat
742,Informatica,Licenta
743,Informatica,Licenta
744,Informatica,Masterat
745,Matematica,Masterat
746,Informatica,Masterat
747,Matematica,Masterat
748,Informatica,Masterat
749,Informatica,Licenta
750,Informatica,Licenta
751,Matematica,Licenta
752,Matematica,Licenta
753,Matematica,Masterat
754,Informatica,Licenta
755,Informatica,Masterat
756,Matematica,Masterat
757,Matematica,Masterat
758,Matematica,Licenta
759,Matematica,Masterat
760,Matematica,Licenta
761,Matematica,Licenta
762,Informatica,Masterat
763,Matematica,Masterat
764,Informatica,Masterat
765,Informatica,Licenta
766,Matematica,Masterat
767,Matematica,Licenta
768,Informatica,Masterat
769,Matematica,Masterat
770,Matematica,Licenta
771,Informatica,Licenta
772,Informatica,Licenta
773,Informatica,Licenta
774,Matematica,Licenta
775,Informatica,Licenta
776,Matematica,Masterat
777,Informatica,Masterat
778,Informatica,Licenta
779,Informatica,Masterat
780,Matematica,Licenta
781,Matematica,Masterat
782,Informatica,Masterat
783,Informatica,Licenta
784,Informatica,Licenta
785,Matematica,Licenta
786,Informatica,Masterat
787,Matematica,Licenta
788,Informatica,Masterat
789,Informatica,Licenta
790,Informatica,Masterat
791,Informatica,Masterat
792,Informatica,Licenta
793,Informatica,Masterat
794,Matematica,Masterat
795,Informatica,Licenta
796,Matematica,Masterat
797,Informatica,Licenta
798,Informatica,Licenta
799,Matematica,Licenta
800,Informatica,Licenta
801,Matematica,Masterat
802,Matematica,Masterat
803,Informatica,Masterat
804,Matematica,Licenta
805,Matematica,Masterat
806,Informatica,Masterat
807,Matematica,Licenta
808,Informatica,Licenta
809,Informatica,Masterat
810,Informatica,Licenta
811,Informatica,Licenta
812,Matematica,Licenta
813,Informatica,Licenta
814,Informatica,Masterat
815,Matematica,Licenta
816,Informatica,Licenta
817,Informatica,Licenta
818,Matematica,Licenta
819,Matematica,Licenta
820,Matematica,Licenta
821,Matematica,Licenta
822,Matematica,Licenta
823,Matematica,Masterat
824,Matematica,Licenta
825,Informatica,Masterat
826,Matematica,Licenta
827,Matematica,Licenta
828,Matematica,Licenta
829,Informatica,Licenta
830,Informatica,Masterat
831,Matematica,Licenta
832,Matematica,Licenta
833,Matematica,Masterat
834,Informatica,Masterat
835,Informatica,Licenta
836,Matematica,Masterat
837,Informatica,Masterat
838,Matematica,Masterat
839,Informatica,Licenta
840,Informatica,Licenta
841,Matematica,Licenta
842,Matematica,Masterat
843,Matematica,Licenta
844,Matematica,Masterat
845,Informatica,Licenta
846,Informatica,Licenta
847,Informatica,Masterat
848,Matematica,Licenta
849,Informatica,Masterat
850,Matematica,Masterat
851,Informatica,Licenta
852,Matematica,Masterat
853,Matematica,Licenta
854,Informatica,Licenta
855,Matematica,Masterat
856,Matematica,Licenta
857,Informatica,Masterat
858,Matematica,Licenta
859,Matematica,Licenta
860,Matematica,Licenta
861,Informatica,Licenta
862,Informatica,Licenta
863,Matematica,Masterat
864,Informatica,Masterat
865,Matematica,Masterat
866,Matematica,Masterat
867,Matematica,Masterat
868,Matematica,Masterat
869,Matematica,Licenta
870,Informatica,Licenta
871,Matematica,Masterat
872,Informatica,Masterat
873,Informatica,Licenta
874,Matematica,Licenta
875,Matematica,Licenta
876,Informatica,Masterat
877,Informatica,Masterat
878,Informatica,Masterat
879,Matematica,Licenta
880,Informatica,Licenta
881,Matematica,Masterat
882,Matematica,Masterat
883,Matematica,Licenta
884,Informatica,Licenta
885,Matematica,Licenta
886,Matematica,Licenta
887,Matematica,Masterat
888,Matematica,Licenta
889,Matematica,Licenta
890,Informatica,Licenta
891,Matematica,Masterat
892,Matematica,Masterat
893,Informatica,Licenta
894,Matematica,Licenta
895,Informatica,Licenta
896,Matematica,Masterat
897,Informatica,Masterat
898,Informatica,Masterat
899,Matematica,Licenta
900,Matematica,Masterat
901,Matematica,Licenta
902,Informatica,Licenta
903,Informatica,Licenta
904,Informatica,Masterat
905,Matematica,Licenta
906,Informatica,Masterat
907,Informatica,Masterat
908,Matematica,Licenta
909,Informatica,Licenta
910,Informatica,Masterat
911,Matematica,Licenta
912,Informatica,Masterat
913,Matematica,Licenta
914,Matematica,Masterat
915,Matematica,Masterat
916,Matematica,Masterat
917,Matematica,Masterat
918,Informatica,Licenta
919,Informatica,Licenta
920,Matematica,Masterat
921,Matematica,Masterat
922,Informatica,Licenta
923,Matematica,Licenta
924,Matematica,Licenta
925,Matematica,Licenta
926,Informatica,Licenta
927,Informatica,Licenta
928,Matematica,Masterat
929,Matematica,Licenta
930,Informatica,Licenta
931,Informatica,Masterat
932,Matematica,Licenta
933,Matematica,Licenta
934,Informatica,Licenta
935,Informatica,Licenta
936,Informatica,Licenta
937,Matematica,Masterat
938,Informatica,Licenta
939,Matematica,Masterat
940,Informatica,Masterat
941,Informatica,Licenta
942,Informatica,Masterat
943,Informatica,Licenta
944,Matematica,Masterat
945,Matematica,Masterat
946,Informatica,Licenta
947,Matematica,Licenta
948,Informatica,Licenta
949,Informatica,Licenta
950,Informatica,Licenta
951,Informatica,Masterat
952,Matematica,Masterat
953,Informatica,Masterat
954,Informatica,Masterat
955,Matematica,Masterat
956,Informatica,Masterat
957,Informatica,Masterat
958,Informatica,Licenta
959,Matematica,Licenta
960,Informatica,Masterat
961,Matematica,Masterat
962,Informatica,Licenta
963,Informatica,Licenta
964,Matematica,Licenta
965,Informatica,Licenta
966,Informatica,Masterat
967,Matematica,Licenta
968,Matematica,Masterat
969,Matematica,Masterat
970,Matematica,Masterat
971,Matematica,Licenta
972,Informatica,Licenta
973,Matematica,Masterat
974,Informatica,Masterat
975,Informatica,Masterat
976,Informatica,Licenta
977,Matematica,Masterat
978,Matematica,Licenta
979,Informatica,Masterat
980,Matematica,Masterat
981,Matematica,Masterat
982,Matematica,Licenta
983,Matematica,Licenta
984,Informatica,Masterat
985,Informatica,Licenta
986,Matematica,Masterat
987,Informatica,Licenta
988,Matematica,Licenta
989,Matematica,Licenta
990,Informatica,Masterat
991,Informatica,Licenta
992,Informatica,Licenta
993,Matematica,Masterat
994,Informatica,Masterat
995,Matematica,Masterat
996,Informatica,Masterat
997,Informatica,Licenta
998,Matematica,Licenta
999,Matematica,Licenta
1000,Matematica,Licenta
